ReviewID,Keyword,Frequency
839,upgrade,1
839,bright,1
839,replacement,1
839,clear screen,1
839,camera,1
839,price,2
839,smart phone,1
839,customer support,2
839,irulu,4
839,company,1
839,samsung,1
839,apple,1
839,iphone,1
839,sd card,1
840,surface pen,1
840,charger,1
840,microsoft,1
840,worth,1
840,windows 10,1
840,reconnect,1
840,wifi adapter,1
840,surface,4
841,heavy,1
841,hard drive,1
841,weight,1
841,reliable,1
841,gaming,1
842,listening,1
842,hardware issue,1
842,logged,1
842,updates,1
842,windows,3
842,reinstalled,1
842,press,1
842,durable,1
842,works flawlessly,1
842,restart,2
842,hate windows 8,1
842,facebook,1
842,bluetooth,2
842,update,2
842,spotify,1
842,incredibly fast,1
842,wifi problems,1
843,sensitive,1
843,window,2
843,click,2
843,trackpad,1
843,playing,1
843,touch,1
843,features,1
844,excel,1
844,micro sd card,1
844,lap top,2
844,price,1
844,internet,1
844,shipped,1
844,timely manner,1
844,detachable screen,1
844,handy,2
844,limited,1
844,programs,1
845,speed,1
845,price,1
845,weight,1
845,performance,1
846,money,1
846,great build quality,1
846,great battery life,1
847,versatility,1
847,512gb ssd,1
847,perfect size,1
847,resolution,1
847,travel,1
848,versatility,1
848,512gb ssd,1
848,perfect size,1
848,resolution,1
848,travel,1
849,good battery life,1
850,heavy,1
850,clear screen,1
850,speed,1
850,surface,1
851,touch screen,1
851,browsing,1
851,decent keyboard,1
851,email,1
851,track pad,1
851,responsive,1
851,reading,1
851,notebook,1
851,external mouse,1
852,connected,1
852,small,1
852,outlook,1
852,tablet mode,1
852,onenote,1
852,meetings,1
852,taking notes,1
853,touchscreen,1
853,freezes,1
853,fixing,1
857,received,1
857,recharge,1
857,screen freezes,1
858,market,1
858,buttons,1
858,mouse pad,1
858,update,1
858,price,1
858,charging,1
858,backlight,1
858,equipment,1
858,responsive,1
858,usb adapter,1
858,keyboard feels good,1
858,replace,1
858,software,1
858,google,1
858,compared,1
858,usb ports,1
859,replaces,1
859,boot time,1
859,advertised,1
859,drain,1
859,solid state drive,1
859,performance,1
859,light,1
859,windows,1
859,purchase,3
859,powered,1
859,glass,1
859,desktop,1
859,power,3
859,version,3
859,damage,1
860,compatible,1
860,return,1
860,share,1
860,google docs,2
860,documents,1
860,microsoft,1
861,internet,2
861,mouse,1
861,restart,1
861,problem,1
861,disconnected,1
862,touchpad,1
862,windows rt,1
862,option,2
862,physical keyboard,1
862,light,3
862,durable,1
862,android,1
862,touchscreen,1
862,cheaper,1
862,battery life,1
862,solid,1
862,silent,1
862,pen input,1
863,works fine,1
864,programs,1
864,taking notes,1
864,gaming,1
865,battery,1
866,battery,1
867,touchscreen,1
867,return,1
867,portrait,1
867,chromebook,1
867,crash,1
867,instances,1
867,acer r11,1
867,received,1
867,android apps,2
867,update,1
867,factory reset,1
868,stops working,1
868,big deal,1
868,touch screen,1
868,replacement,1
868,mouse,1
868,stops,2
869,small,1
869,incredibly fast,1
869,light,1
869,issues,1
870,keypad,1
870,netflix,1
870,clean,1
870,super lightweight,1
870,youtube,1
870,input,1
870,audio,1
870,crisp,1
870,price,1
870,graphics,1
870,suffice,1
870,reboot,1
870,speakers,1
870,primary computer,1
871,scrolling,1
871,work properly,1
872,updating,1
872,monitor,1
872,driver,1
872,media,1
872,recovered,1
872,sound,1
872,bios update,1
873,carry,1
873,advertised,1
873,screen protector,1
873,protected,1
873,received,1
873,complaint,1
873,usb port,1
873,longer,1
874,hours,1
874,price,1
874,light,3
874,full hd,1
874,issues,1
874,noticeable,1
875,responsive touchscreen,1
876,battery life,2
876,major issue,1
876,suffer,2
876,issues,2
876,performance,2
876,quality product,1
876,speakers,1
876,big problem,1
876,runs smooth,1
876,touch pad,1
876,lighting,1
876,features,2
876,good keyboard,1
876,battery,3
876,quality,3
876,drive,2
876,sleep,1
876,reliable,1
876,small,1
876,pretty decent,1
877,manageable,1
877,sensitive,1
878,backlight,2
878,trackpad,2
878,bit difficult,1
878,display,1
878,magnets,1
878,heavy,1
878,volume buttons,1
878,viewing,1
878,battery life,1
878,travel,1
878,locate,1
878,power,1
878,detachable,2
879,write,1
879,mouse,2
879,small,1
879,writing,1
879,quick,1
879,customer service,1
879,charger,1
879,charge,3
879,big deal,1
879,mousepad,1
879,complaint,1
879,lightweight,1
879,great deal,1
879,keyboard stopped working,1
880,option,1
880,return,1
881,support,1
882,reinstall,1
882,issues,1
882,light,1
883,battery,2
883,replace,1
883,seller,1
884,speed,1
884,screen resolution,1
885,disappointed,1
886,daughter,1
886,chromebook,3
886,helpful,1
886,shipping label,1
886,return,1
886,studying,1
886,amazon customer service,1
886,experience,1
887,solid,1
888,laptops,1
888,figured,1
888,money,1
888,long time,1
888,battery life,1
888,worth,1
889,laptops,1
889,problem,1
890,software issues,1
890,operating system,1
890,windows 8,2
890,manufacturer,1
890,virus,2
890,replacing,1
890,working properly,1
890,microsoft,1
890,hardware issue,1
890,applications,1
890,problem,2
890,brand,2
890,touch,1
892,printers,1
892,lightweight,1
892,purchase,1
893,minecraft,1
893,super light,1
893,money,1
893,crashing,1
893,portable,1
895,removed,1
895,hardware,1
895,linux,1
895,vista,1
896,weight,1
896,traveling,1
896,solid,1
898,problem,2
898,light,1
898,dell xps,2
898,money,1
898,worth,1
898,bloatware,1
898,budget,1
898,macbook pro,2
898,windows,1
898,reset,3
898,button,1
899,versatility,1
900,usb keyboard,1
901,daughter,1
901,artist,1
902,day long,1
902,tech support,1
902,touching,2
902,frustration,1
902,software issue,1
902,connect,2
902,support,2
902,hardware problem,1
902,christmas,1
902,house,2
902,hardware,2
903,chromebook,6
903,screen size,1
903,lightweight,2
903,replace,1
903,ports,3
903,acer r13,1
903,waiting,1
904,repaired,1
904,installed,1
904,attached,2
904,speed,1
904,versatility,1
904,touch typist,1
904,received,1
904,movies,2
904,music,2
904,purchase,1
904,files,1
904,cursor,1
904,typing,1
904,walknbook,1
904,watched,1
904,waiting,1
904,watch,2
904,headphones,1
904,lighter,1
904,smaller,1
905,restart,1
905,previous model,1
905,repaired,1
905,freeze,1
905,disappointed,1
905,mouse,1
905,received,2
906,problem,1
906,charger,1
906,charge,2
907,disappointed,2
907,corners,1
907,sticking,1
907,performance,2
907,screens,1
907,shocked,1
907,edges,1
907,samsung,2
907,speakers,1
907,reboot,1
907,pen input,1
907,charge,2
907,smooth,2
907,cheap,1
907,durable,1
907,windows 8 pro,1
907,sleek,1
907,touch,2
907,connection issues,1
908,small,1
910,crashed,1
910,issues,1
911,crashed,1
911,issues,1
912,price,1
912,speed,1
912,features,1
913,upgraded,1
913,comfortable,2
913,mouse pad,1
913,smooth,2
913,light weight,2
913,windows 8,1
913,windows 10,3
913,price,1
913,smoother,1
917,blown,1
917,chromebook,4
917,colors,1
917,resolution,2
917,display,2
917,screens,2
917,ips display,1
917,check email,1
917,photos,1
917,macbook air,3
917,toshiba chromebook 2,2
917,upload,1
917,viewing angles,1
917,1080p screen,1
917,version,1
917,build quality,1
918,notebook,1
919,return,2
919,small,2
919,bit heavier,1
919,purchasing,2
919,returned,1
919,speaker,1
919,purchase,5
919,originally purchased,1
919,carry,1
919,froze,1
919,restore,1
919,freeze,1
919,wireless,2
919,replace,1
919,wireless mouse,1
919,features,1
919,company,1
919,connect,2
919,bluetooth,1
920,disappointing,1
921,freezing,1
921,flicker,1
921,lemon,1
921,damaged,1
922,program,1
922,windows apps,1
922,comfortable,1
922,problem,1
922,battery life,1
922,business,1
922,cameras,2
922,worth,1
922,battery,2
922,detach,1
922,nice keyboard,1
922,processor,1
922,adapters,1
923,platform,1
923,desire,1
923,chromebook,2
923,samsung,1
923,chrome os,1
923,exceptional,1
925,heavy,1
925,windows 8,1
925,display,1
926,windows 10,1
926,email,1
926,video,1
926,surfing,1
929,sleeping,1
929,background,1
929,movies,1
929,works fine,1
929,windows machine,1
929,charging,1
929,purchasing,1
929,issues,1
929,charge,4
929,connected,1
929,battery life,2
929,charges,1
929,performance,1
930,mouse,1
930,attached,1
930,attach,2
931,mouse,1
931,good feel,1
931,documents,1
931,compact,1
931,runs smoothly,1
931,watch movies,1
931,light,1
931,watching movies,1
931,windows,1
931,couch,1
931,surfing,1
931,usb ports,1
933,upgrade,1
933,usb 3,2
933,bloatware,1
933,upgrading,1
933,ips display,1
933,sharp,1
934,adapt,1
934,resolution,1
934,sleeve,3
934,protection,1
934,prefer,1
934,transport,1
934,battery life isn,1
934,processor,1
934,smaller size,1
934,screen brightness,1
934,ethernet,1
934,support,1
934,complaint,1
934,super thin,1
934,stress,1
934,build quality,1
935,delivered,1
935,daughter,1
935,birthday,1
935,charger,2
936,surface pro,1
938,good feel,1
938,beautiful,1
938,system,1
938,windows,2
938,responsive,1
938,printer,2
938,mouse,2
938,click,3
938,installing,2
938,issues,1
938,great size,1
938,hours,2
938,display,1
938,excellent,1
938,wireless keyboard,2
938,booted,1
938,purchase,1
938,photo editing,2
938,smooth,1
938,video,2
938,images,1
938,completed,1
938,sound,1
938,update,2
938,bloatware,1
939,cases,1
939,press,1
939,camera,1
939,sound quality,1
939,background,1
939,money,1
939,sounds,1
939,touch pad,1
939,slowly,1
939,swipe,1
939,unreliable,2
939,windows 8,1
939,button,1
939,waste,1
939,functions,1
939,phone,1
941,helpful,1
941,intel core i7,1
941,option,1
941,great screen,1
941,configure,1
941,windows 10,1
941,upgrade,1
941,battery life,1
941,sound,1
941,touch screen,1
941,gaming,2
941,profile,1
941,tweaks,1
941,information,1
942,plays,1
942,picture,1
942,movies,1
942,excellent,1
943,light,1
943,transition,1
943,touchscreen feature,1
943,traveling,1
943,good battery life,1
944,light,1
944,purchase,2
944,compact,1
944,snappy,1
944,sleek,1
945,small,2
945,trips,1
945,bluetooth speaker,1
945,speakers,1
945,house,1
945,bluetooth,2
945,watch netflix,1
945,check email,1
947,update,1
947,price,1
947,speaker,1
947,start,1
947,surprise,1
947,performance,1
948,compliments,1
948,touchscreen works great,1
948,money,1
948,great deal,1
949,quality control,1
949,charger,1
949,christmas present,1
949,defective product,1
949,connected,1
949,holding,1
949,light,2
949,power button,1
949,money,1
949,christmas,2
949,middle,1
950,convenience,1
950,chromebook,1
950,light gaming,1
950,speed,1
950,navigate,1
950,videos,1
950,lightweight,1
950,updates,1
950,user friendly,1
950,google play,1
950,travel,1
950,watch movies,1
951,factory settings,1
951,froze,1
951,booting,2
952,chromebook,1
952,pretty,1
952,portable,1
952,light,1
953,display,1
953,money,2
953,excellent keyboard,1
953,video,1
953,touch,1
953,good machine,1
954,tablet mode,1
954,internet browsing,1
954,runs fast,1
956,problem,1
957,shipping box,1
957,problem,1
957,stopped,1
957,edges,1
957,corners,1
957,plugged,2
957,charge,1
957,slower,1
957,power cord,1
957,press,1
957,overheating,1
957,disappointing,1
957,damaged,1
957,power,2
957,start,1
957,package,3
959,carry,1
959,perfect size,1
959,problem,1
959,price,1
959,connect,1
959,light,1
959,worth,1
959,house,1
961,money,2
961,screen resolution,1
961,battery lasts,1
961,usb port,1
961,typing,1
961,durability,1
961,played,1
961,playing,1
961,press,2
961,cable,2
961,pressed,1
961,problem,1
961,8gb ram,1
961,speed,1
961,upgrade,1
961,i5 processor,1
961,track pad,2
961,worth,1
961,asus laptop,1
961,finger prints,1
961,purchase,1
961,excel,1
961,harder,1
961,students,2
961,photo editing,2
961,plugged,1
961,battery life,1
961,big deal,1
961,feels great,1
961,watched,1
961,surfing,1
961,appearance,1
961,netflix,1
961,damage,1
961,metal body,1
961,stress,1
962,touch,1
962,features,1
963,touchscreen,2
964,flipped,1
964,touch screen,1
964,lenovo,1
964,common problem,1
966,display,1
966,super fast,1
966,good battery life,1
966,large,1
967,sound quality,1
970,battery life,1
970,tablet feature,1
970,light,1
972,hours,1
972,returned,1
972,power,1
972,arrived,1
972,disappointing,1
973,hours,1
973,returned,1
973,power,1
973,arrived,1
973,disappointing,1
974,keypad,1
974,anytime,1
974,tabs open,1
974,seller,1
974,click,1
974,tablet mode,1
974,freezes,1
974,portability,1
975,setup,1
975,power,1
975,money back,1
975,stopped working,1
976,price,1
976,great item,1
977,touch screen,1
977,function,2
977,cracked,1
977,glass,1
977,protective case,1
977,dropped,1
978,great battery life,1
980,travel,1
980,touchscreen,1
980,problem,1
980,tablet mode,1
983,return,1
984,lenovo,2
984,heavier,1
984,steal,1
984,speakers,2
984,setting,1
984,email,1
984,hp envy,2
984,quick,2
984,surface pro 3,1
984,responsive,2
984,photo editing,1
984,keyboard backlight,1
984,windows 10 pro,1
984,retina display,1
984,replace,1
984,internet,1
984,sound,1
984,8 gb ram,1
984,reliable,1
984,video streaming,1
984,macbook pro,1
984,tent mode,1
985,school,1
985,light,1
985,weight,1
985,chrome browser,1
985,battery life,1
985,videos,1
985,typing,1
985,fully functional,1
985,touch screen,1
985,replaced,1
985,purchase,1
986,cheaper,1
988,problem,1
988,waste,1
988,heavy,1
988,software,1
988,windows 10,1
988,money,1
988,worth,1
988,traveling,1
989,laptop mode,1
989,stand mode,1
989,watch,2
989,price,1
989,watch movies,1
990,chrome os,1
990,microsoft,2
990,colors,1
990,connect,4
990,prime time,1
990,windows,1
990,prefer,1
990,office,1
990,options,1
990,disappointed,1
990,surprise,1
990,glossy,1
990,connected,1
990,chromeos,3
990,compared,1
990,glare,1
992,update,2
992,trackpad,2
992,hinge,2
992,performance,1
992,tablet mode,2
992,money,1
992,hardware,1
992,angle,1
992,uninstalling,1
992,plastic,1
992,purchasing,1
992,click,2
992,programs,1
992,black,1
992,support,1
992,tapping,1
992,lenovo,2
992,cracked,1
993,market,1
993,small,2
993,hinges,1
993,lenovo,4
993,price,1
993,website,1
993,experience,3
993,big hands,1
993,bit small,1
993,money,1
993,youtube videos,1
993,apple,1
993,tablet mode,1
993,long periods,1
993,backlit,1
993,laptops,2
993,quiet,1
993,glossy,1
993,speed,2
993,touch screen,1
993,trackpad,2
993,brightness,1
993,business,1
993,paired,1
993,screen size,1
993,write,1
993,durability,1
993,top notch,1
993,thinkpads,1
993,battery life,2
993,update,1
993,login screen,1
993,long time,1
994,familiar,1
994,windows 7,1
995,stylish,1
997,cheaper,1
998,advertised,1
998,brand,1
998,price,1
998,chrome book,1
999,battery,1
999,returning,1
999,stopped working,1
1000,beautiful,1
1000,macbook air,1
1000,great price,1
1000,cheapest,1
1000,lightweight,1
1001,dell customer service,2
1001,dell support,1
1001,hardware problem,1
1001,support,3
1001,helpful,1
1001,replaced,1
1001,dell customer service,2
1001,dell support,1
1001,hardware problem,1
1001,support,3
1001,helpful,1
1001,replaced,1
1002,super fast,1
1002,solid state drive,1
1003,excellent,1
1003,charger,2
1004,business,1
1004,long battery life,1
1004,desktop replacement,1
1005,school,4
1005,daughter,2
1005,replacement,3
1005,chromebook,2
1005,beautiful machine,1
1005,browser,1
1005,replacement unit,2
1005,streaming video,1
1005,connected,1
1005,family,1
1005,web browsing,2
1005,google,1
1005,update,3
1006,enter,1
1006,battery life,1
1006,previous laptops,1
1006,windows 8,2
1006,excellent,2
1006,tablet mode,1
1006,tough,1
1008,purchase,1
1008,thumb drive,1
1008,notebook,2
1009,reading books,1
1009,browsing,1
1009,shortcuts,1
1009,travel,1
1009,arrow,6
1009,email,1
1009,chromebook,1
1009,windows os,1
1010,long battery life,1
1012,speed,1
1012,tablets,1
1012,memory,1
1014,returning,1
1014,ordering,1
1014,disappointed,1
1014,update,1
1014,defective,1
1015,viruses,1
1015,talking,1
1015,unstable,1
1015,phone,3
1015,hours,3
1015,logged,1
1015,english,1
1015,issues,1
1015,nice machine,1
1015,spent hours,1
1015,email,1
1015,middle,1
1015,tech support,2
1016,viruses,1
1016,talking,1
1016,unstable,1
1016,phone,3
1016,hours,3
1016,logged,1
1016,english,1
1016,issues,1
1016,nice machine,1
1016,spent hours,1
1016,email,1
1016,middle,1
1016,tech support,2
1017,chromebook,2
1017,backlit keyboard,1
1017,desktop,2
1017,light,1
1017,small screen,1
1018,price tag,1
1018,comfortable,2
1018,charge,1
1018,battery life,1
1018,micro sd card,1
1018,big hands,1
1018,tools,1
1018,performance,1
1018,lit keyboard,1
1018,stellar,1
1018,cramped,1
1018,offline,1
1018,full size,1
1018,keyboard feels,1
1019,programs,1
1019,money,1
1019,hybrid,1
1019,worth,1
1021,full refund,1
1021,battery,1
1021,overheating,1
1021,disappointed,1
1021,shutdown,1
1021,restocking fee,2
1021,reboot,2
1023,touching,1
1023,fixed,1
1023,lenovo,2
1023,factory,1
1023,touch screen,1
1023,start,1
1024,user friendly,1
1024,touch screen,1
1024,perfect fit,1
1025,return,1
1026,packaging,1
1026,left click,1
1026,hitting,1
1026,finger scrolling,1
1026,backspace,1
1027,replacement,1
1027,upgraded,1
1027,comfortable,1
1027,windows 10,1
1027,refund,1
1027,windows,3
1027,helpful,1
1027,version,1
1027,microsoft,1
1027,surface,1
1027,purchase,1
1027,product key,1
1029,applications,1
1029,great deal,1
1029,active stylus,1
1029,disappointed,1
1029,college,1
1029,finger,1
1029,touch screens,1
1030,older model,1
1030,touch screen,1
1031,installed,1
1031,seller,1
1031,hours,1
1031,issues,1
1031,fixed,1
1031,received,1
1031,refund,1
1031,support,2
1031,option,1
1031,hard drive,1
1031,upgraded,1
1031,bigger,2
1031,covered,1
1031,error,1
1031,software,5
1031,paying,1
1031,phone,1
1032,write,1
1032,internet,1
1032,works perfectly,1
1032,charge,1
1032,google drive,1
1032,library,1
1032,battery life,1
1032,notes,1
1034,laptops,1
1034,refurbished,1
1034,stop working,1
1034,touches,3
1034,ghost touches,1
1034,networks,1
1034,received,1
1034,performing,1
1034,disconnects,1
1034,version,1
1035,listen,1
1035,location,2
1035,price,2
1035,quality,1
1036,upgrading,1
1036,click,1
1036,touching,1
1036,touch,3
1036,attached,1
1036,windows 10,1
1036,onscreen keyboard,1
1036,microsoft,1
1036,features,1
1037,laptop mode,1
1037,setting,1
1037,detach,2
1037,carry,2
1037,student,1
1037,price,2
1037,small,1
1037,money,1
1037,prefer,1
1037,responsive,1
1037,limited,1
1037,portability,1
1037,dropped,1
1037,upgraded,1
1037,battery life,3
1037,college,1
1037,opens,1
1037,32 gb,1
1037,worth,1
1037,windows 8,1
1037,lightweight,1
1037,irulu,1
1037,netbook,2
1037,cases,1
1037,compared,1
1037,weighs,1
1037,memory,2
1038,clean,1
1038,installed,1
1038,drivers,1
1038,windows 10,1
1038,updated,1
1038,received,1
1038,defective,1
1038,battery,3
1038,power,1
1038,1 year warranty,1
1038,faster,1
1038,blazing fast,1
1038,replaced,1
1038,happy camper,1
1039,win10,1
1039,battery life,1
1039,light weight,1
1039,touch screen,1
1039,hours,2
1039,friends,1
1039,videos,1
1039,setup,1
1040,clicking,1
1040,mouse pad,1
1040,left click,1
1040,click,3
1040,cursor,1
1041,excellent,1
1041,turns,1
1041,price,1
1042,sleep mode,1
1042,tablet pc,2
1042,manufacturer,1
1042,packaging,1
1042,motherboard,1
1042,returned,1
1042,refurb,3
1042,refunded,1
1042,bluetooth,2
1043,smooth,1
1043,large tablet,1
1043,lit keyboard,1
1043,normal laptop,1
1043,protection,1
1043,docking station,2
1043,install,1
1043,watching movies,1
1043,portable,1
1044,convenience,1
1044,stylus,1
1044,sensitive,1
1044,connecting,1
1044,comfortable,1
1044,windows 10,1
1044,price,1
1044,holding,1
1044,touch screen,1
1044,power button,1
1044,start,1
1044,finger,1
1045,versatile,1
1045,purchase,1
1045,asus chromebook,1
1048,chromebook,2
1048,surfing,1
1048,screen resolution,1
1048,email,1
1048,track pad,1
1048,disappointed,1
1048,perfect size,1
1048,mouse,1
1048,video,1
1048,playing,1
1048,basically,1
1048,problem,4
1048,replace,2
1048,touch screen,1
1048,watch,1
1048,replaced,1
1048,application,1
1049,charge,1
1050,charging,1
1050,windows pc,1
1050,casual,1
1050,handy,1
1050,battery life,1
1050,phone,1
1051,bluetooth keyboard,1
1052,common problem,1
1052,windows 8,2
1052,disconnecting,1
1053,works fine,1
1054,quality,1
1055,hardware,1
1055,wonderful laptop,1
1056,deliver,1
1056,compact,1
1056,problem,1
1056,fixed,1
1056,micro,1
1056,uninstall,1
1056,drivers,1
1056,bloatware,1
1057,touch screen,1
1057,battery,1
1057,warranty,2
1057,charge,1
1060,printing,1
1060,firefox,1
1060,driver,1
1060,issues,1
1060,good size,1
1060,chrome,1
1060,money,1
1060,prefer,2
1060,tablet mode,2
1060,music,1
1060,asus transformer,1
1060,typing,1
1060,hp envy,2
1060,tricks,1
1060,good keyboard,1
1060,waste,1
1060,folders,1
1060,windows 8,1
1060,compared,2
1060,hands,1
1060,sleek,1
1060,husband,1
1060,laptop mode,1
1060,win 8,1
1060,traveling,2
1060,bit heavier,1
1060,pretty,1
1060,great battery life,1
1060,android,1
1060,system,1
1060,upgrade,1
1060,audio,3
1060,processor,2
1060,weight,2
1060,kindle fire,2
1060,updating,1
1060,print,2
1060,start,1
1060,windows,2
1060,clicked,1
1061,notice,1
1062,smooth,1
1062,stylus,1
1062,programs,1
1062,touch screen,1
1063,daughter loves,1
1064,advertised,1
1064,seller,1
1064,mousepad,1
1064,charged,1
1064,middle,1
1064,stopped working,1
1064,touchscreen,1
1064,cursor,1
1064,windows 8,1
1064,disappointing,1
1064,touch screen,1
1064,sleep,1
1065,excellent buy,1
1066,plenty,1
1066,drive space,1
1066,system,1
1066,windows 8,1
1067,school,3
1067,boot time,1
1067,beats,1
1067,price,1
1067,pretty,1
1067,light,2
1067,powerful,1
1067,3 seconds,1
1067,specs,1
1067,surface pro 2,1
1067,update,1
1067,glossy screen,1
1068,login screen,1
1068,booted,1
1068,company,1
1068,reset,1
1068,arrived,1
1068,refurbished,1
1068,passwords,1
1069,convenience,1
1069,trackpad,1
1069,charging,1
1069,2gb ram,1
1069,form factor,1
1069,sticky,1
1069,usb port,1
1069,charge,1
1069,battery life,1
1069,keyboard cover,3
1069,surfing,1
1069,snappy,1
1070,replace,2
1070,refund,1
1071,android apps,1
1071,chromebook,4
1071,compact,1
1071,light weight,1
1071,price,1
1071,asus chromebook flip,1
1072,motherboard,1
1072,hard drive,1
1072,disappointed,1
1072,repair,1
1072,lenovo,1
1073,reboot,1
1074,carry,1
1074,light weight,1
1075,lightness,1
1075,broke,1
1076,quality control,1
1076,chromebook,1
1076,usb port,1
1076,worth,1
1076,experience,2
1076,finger,1
1076,purchase,1
1076,operating system,1
1076,package,1
1077,school,1
1077,replace,1
1077,downfall,1
1078,control panel,1
1078,weight,1
1078,task bar,1
1079,pavilion,1
1079,school work,1
1080,waste,1
1082,light,1
1082,works perfectly,1
1085,manage,1
1085,additional storage,1
1085,connecting,1
1085,onedrive,2
1085,install,2
1085,touch screen works,1
1085,skeptical,1
1085,games,2
1085,storage,3
1085,detachable keyboard,1
1085,keyboard attached,1
1085,attaching,2
1085,windows 8,1
1085,print,2
1085,touch screen,2
1085,older games,1
1085,setup,1
1086,small,1
1086,figuring,1
1086,portable,1
1087,good screen,1
1087,carry,1
1087,hard disk,1
1088,touch screen,2
1088,movies,1
1088,smooth,1
1088,documents,1
1088,brand,1
1088,music,1
1089,advertised,1
1092,restart,1
1092,warranty,2
1092,freezes,1
1092,typing,1
1092,features,1
1092,laptops,1
1092,write,1
1092,cursor,1
1092,enter,1
1092,chrome book,1
1092,longer works,1
1092,google drive,1
1093,small,3
1093,form factor,1
1093,windows,8
1093,shocked,1
1093,prefer,1
1093,interface,3
1093,tablet mode,2
1093,usb port,3
1093,surface pro 3,4
1093,mouse,5
1093,hibernate,3
1093,microsoft,5
1093,desktop pc,1
1093,figured,1
1093,high school,1
1093,usb drive,1
1093,handy,1
1093,ipad 2,1
1093,8gb ram,1
1093,price,1
1093,clipboard,1
1093,driving,1
1093,long time,1
1093,plastic,1
1093,charge,1
1093,surface pro,5
1093,function keys,2
1093,thumb drive,2
1093,complicated,1
1093,connect,1
1093,tablets,2
1093,full keyboard,1
1093,bluetooth keyboard,1
1093,upgraded,2
1093,comfortable,1
1093,layout,2
1093,power,2
1093,sleep,2
1093,usb ports,1
1093,space,2
1093,speed,2
1093,turns,1
1093,main computer,1
1093,microsd,1
1093,slows,3
1093,answer,1
1093,options,1
1093,256gb ssd,1
1093,full laptop,1
1093,bigger,1
1093,windows 10 pro,1
1093,touchpad,3
1093,2 years,1
1093,usb 3,3
1094,installed,1
1094,weight,1
1094,performance,1
1094,web browsing,1
1094,folder,1
1094,light,1
1094,windows 10,1
1095,surface,1
1096,surface,1
1097,issues,1
1098,windows 10 home,2
1098,spectre,1
1098,display,1
1098,refurbished unit,1
1098,latest version,1
1098,drive,1
1098,install,1
1098,update,2
1100,chromebook,2
1100,audio,1
1100,listen,1
1100,college,1
1100,caps lock,1
1100,price,1
1100,windows,1
1100,music,1
1102,android phone,1
1102,mouse,1
1102,hp laptop,1
1102,chrome book,1
1102,smaller,1
1103,students,1
1104,school,3
1104,account,6
1104,problem,1
1104,monitor,2
1104,money,1
1105,design,1
1105,shopping,1
1105,lenovo,1
1105,speed,1
1105,hinges,1